"no_of_shares","no_of_words_in_title","no_of_words_in_text","no_of_unique_words_in_text","no_of_links","no_of_images","no_of_videos","average_word_length"
1600,12,363,0.559888577828,6,1,0,4.74380165289
459,13,415,0.530562345891,7,2,0,4.81445783133
2600,11,418,0.521518986021,7,1,0,4.47129186603
461,11,961,0.417570498463,9,1,1,4.7627471384
3700,8,333,0.524390242304,5,1,1,4.08408408408
911,11,635,0.482258063738,10,3,1,4.7811023622
750,10,465,0.589569159661,7,2,1,4.4752688172
829,11,314,0.575657892843,11,1,0,4.72292993631
1700,11,1377,0.436815193253,11,1,0,4.51343500363
805,10,940,0.42456896506,4,1,0,4.67553191489
3200,5,214,0.611650482468,4,1,1,4.72897196262
2000,13,709,0.492109038031,2,2,0,4.54160789845
1000,8,686,0.477810650181,1,1,0,4.72594752187
1000,10,714,0.43220338922,7,2,0,4.47478991597
975,12,192,0.661202182179,6,2,0,4.29166666667
1400,12,364,0.615384613694,10,1,0,4.93406593407
786,12,914,0.463227222324,1,2,0,4.18927789934
1200,8,425,0.531969308102,1,1,0,4.69882352941
1200,13,213,0.615023471291,4,1,0,5.20657276995
1000,11,284,0.639705880001,9,1,0,4.5985915493
1400,9,192,0.661202182179,8,0,1,4.75520833333
1400,14,354,0.549418603054,9,2,1,4.31638418079
1900,10,1271,0.361736334114,14,1,0,4.62391817467
746,15,788,0.44444444387,5,1,1,4.42766497462
1800,9,336,0.577844309647,2,1,0,4.84523809524
2500,11,504,0.520242913927,10,2,2,4.81746031746
2200,9,553,0.529411763733,11,1,1,4.80831826401
1000,11,364,0.580459768447,7,1,0,4.78021978022
1200,11,464,0.527716185083,8,1,0,4.58836206897
997,12,669,0.47546012197,6,1,0,4.88041853513
2000,11,442,0.526436780399,4,1,1,4.47737556561
4200,11,512,0.503921567639,7,2,1,4.650390625
1400,8,437,0.532558138296,3,1,1,4.62700228833
869,12,847,0.481257556855,14,3,0,4.57260920897
1200,10,521,0.557504872208,4,2,2,4.47792706334
1000,12,406,0.571428569996,10,1,1,4.77832512315
1000,12,369,0.635854339956,9,1,0,4.88888888889
2600,7,225,0.617511517892,6,1,0,4.83555555556
1100,8,681,0.484894259086,19,2,0,4.96622613803
4600,6,751,0.449255750407,16,1,0,4.98402130493
1100,9,103,0.764705874856,3,1,1,4.38834951456
1300,7,692,0.478955006562,1,2,0,4.63005780347
1700,14,1257,0.442046362556,3,1,2,4.43038981702
799,11,480,0.560175053479,5,1,0,4.82083333333
1200,12,324,0.495207666149,3,1,0,4.14814814815
1100,12,1099,0.414903403482,16,1,0,4.3575978162
882,11,323,0.611464966206,7,1,0,5.11764705882
4200,11,1124,0.39464285679,9,1,1,4.49555160142
723,11,260,0.604651160447,1,1,0,4.49230769231
1200,15,182,0.636904758114,9,1,0,4.26923076923
1100,12,240,0.60084033361,5,1,0,5.02083333333
1200,8,300,0.565517239429,6,3,1,4.64
1100,11,1169,0.400514579416,12,1,1,4.64585115483
1100,11,1045,0.45283018823,25,3,2,4.7023923445
554,7,1151,0.434094902958,24,2,1,4.8696785404
2900,11,227,0.628318581291,3,3,1,4.77092511013
1500,10,394,0.532299740227,7,2,1,4.56598984772
3000,8,457,0.517543858514,13,1,0,4.8249452954
1000,13,429,0.516509432744,9,1,2,4.85314685315
619,11,439,0.508009152156,5,1,1,4.97038724374
1100,11,774,0.47600518745,5,0,1,4.334625323
1400,10,350,0.546546544905,4,2,0,4.87142857143
2100,11,301,0.573476700453,8,2,0,4.29900332226
1200,11,360,0.545961001265,7,3,1,4.82222222222
3600,14,734,0.471232876067,11,3,0,4.4659400545
860,10,264,0.622489957339,4,1,1,4.82954545455
499,15,792,0.43861892527,10,2,0,4.41919191919
1200,9,187,0.609625665189,4,0,1,4.52406417112
2600,13,335,0.593650791766,14,1,0,4.68955223881
121,12,1004,0.472024414576,1,2,0,4.85856573705
2400,14,695,0.46870451169,10,2,2,4.81870503597
1500,9,195,0.640624996663,3,1,0,4.5641025641
2400,9,246,0.598326357329,9,1,2,4.94715447154
1200,11,556,0.521978021022,1,3,0,5.00179856115
1700,14,980,0.452479338376,7,1,0,4.8806122449
750,9,530,0.517175571532,5,1,0,4.78867924528
1000,12,395,0.553524802732,7,2,0,5.06582278481
5400,12,422,0.558752996262,6,1,1,4.28199052133
1000,10,633,0.471854303855,3,1,0,4.91153238547
1300,12,267,0.607003888689,5,1,0,4.65168539326
663,12,414,0.570024568624,10,2,0,4.62801932367
1500,11,447,0.534090907877,3,3,0,4.75391498881
1400,12,185,0.713513509657,3,0,2,4.68108108108
3000,9,655,0.47596899151,7,2,1,4.52671755725
1100,10,516,0.547474746369,8,3,0,4.81395348837
2600,11,202,0.60999999695,4,0,1,4.89603960396
850,11,229,0.524886875453,2,1,1,4.31004366812
2000,8,132,0.677419349376,2,1,0,4.18939393939
1700,12,605,0.477966100885,2,3,0,4.38016528926
821,10,350,0.635568511267,10,1,2,5.15428571429
1200,12,521,0.532038833918,11,1,0,5.0556621881
673,16,303,0.5699999981,7,1,1,4.56765676568
699,10,246,0.578199049392,4,0,0,4.34146341463
895,14,677,0.456586825664,15,1,0,4.93205317578
996,11,377,0.525198937599,7,1,0,4.96816976127
1300,10,155,0.71710525844,3,0,0,4.4
953,10,941,0.43120259975,8,1,0,4.98724760893
941,12,803,0.445979898937,4,1,1,4.92652552927
1100,14,461,0.544247786407,4,3,0,4.95010845987
1000,13,237,0.552742613702,4,1,0,4.4388185654
513,8,409,0.579462101273,1,2,0,4.34718826406
658,7,947,0.425349086546,7,3,0,4.21647307286
3400,11,1052,0.459770114502,16,2,0,4.63593155894
794,11,664,0.441896023789,10,1,0,4.82228915663
2000,6,588,0.471304347006,10,1,0,5.12414965986
502,12,901,0.497762862978,12,1,0,4.86015538291
1900,6,716,0.472340424862,8,1,0,4.76536312849
778,12,376,0.514745306931,5,1,0,4.96808510638
699,14,410,0.561576353297,2,1,1,4.05853658537
1500,7,1051,0.370797309922,9,2,1,4.7231208373
1100,12,522,0.568627449865,16,3,1,5.0785440613
885,8,944,0.472843449976,7,2,0,4.65360169492
1100,15,575,0.471001756641,9,2,0,4.56869565217
782,9,270,0.580645158949,1,1,0,4.34444444444
704,15,476,0.476086955487,10,1,0,4.80672268908
3900,11,342,0.59580838145,11,1,0,4.9649122807
1400,9,368,0.552197800681,2,2,0,4.91032608696
1100,9,359,0.527220628862,4,3,0,4.25626740947
1600,11,673,0.46525679688,4,3,1,4.13521545319
1800,11,288,0.597173142766,8,1,0,4.53472222222
1300,10,251,0.581300810645,3,1,0,4.80876494024
1700,11,418,0.544502616376,5,1,0,4.49043062201
2600,10,380,0.546961324456,6,2,0,4.28947368421
677,12,451,0.563063061795,12,1,0,5.0266075388
3200,11,633,0.459150326047,13,1,0,4.91153238547
413,13,159,0.694805190293,4,0,1,4.8427672956
900,11,274,0.611111108848,9,0,2,4.44890510949
817,12,198,0.639593905383,3,1,0,4.89898989899
711,9,334,0.641104292512,11,1,0,5.03892215569
3000,8,640,0.455479451275,21,2,0,4.6796875
670,11,241,0.632911389735,3,1,2,4.74273858921
1200,10,461,0.524475523253,10,1,0,5.19956616052
964,11,482,0.511627905895,18,1,0,4.96473029046
1200,11,292,0.431034481272,5,0,2,4.60616438356
695,13,250,0.639004146726,3,1,0,4.664
1000,12,266,0.626459141531,3,0,1,4.51503759398
744,7,387,0.509138379872,4,1,0,4.62273901809
1000,14,490,0.534446762976,2,3,0,4.60816326531
2300,12,474,0.505330489328,2,1,1,4.67932489451
3400,11,572,0.529203538886,8,2,0,4.81468531469
1500,14,441,0.539863324511,9,2,0,4.72562358277
609,10,218,0.641509430936,6,1,0,4.98165137615
1600,12,602,0.493174060592,4,1,0,4.49833887043
4700,15,671,0.479198766596,11,2,0,4.67660208644
740,13,239,0.646551721351,7,1,0,5.1129707113
982,10,124,0.796747961002,3,1,1,4.81451612903
818,12,229,0.614035085026,2,0,1,4.72052401747
1100,10,325,0.530546622088,11,1,0,4.84
2300,13,452,0.481900451398,8,1,0,4.81637168142
3100,10,710,0.493598861318,8,2,0,4.72957746479
978,9,265,0.606060603765,3,1,1,4.39622641509
643,13,242,0.634453778847,8,1,1,4.37190082645
848,12,325,0.578778133187,4,1,0,4.72615384615
1300,10,374,0.570652172362,7,2,0,4.87700534759
2500,11,261,0.6303501921,5,1,0,4.91954022989
1300,13,319,0.515723268818,5,1,0,4.41379310345
1000,9,547,0.490740739832,5,2,1,4.33820840951
767,12,179,0.647058819723,2,1,0,4.58100558659
754,11,240,0.615044245066,8,1,0,4.225
1600,8,745,0.457489877925,13,1,0,4.78120805369
1100,11,197,0.62886597614,3,1,0,4.42131979695
1100,12,396,0.5916230351,7,1,1,4.98232323232
1100,10,389,0.58097686226,3,2,0,4.83033419023
638,14,604,0.540170939248,9,3,0,4.98675496689
1700,14,414,0.539215684953,6,1,1,4.49033816425
603,13,653,0.467289718898,5,1,1,4.63552833078
629,12,763,0.475234269779,20,3,0,5.11140235911
718,10,495,0.49792531017,6,1,0,4.70101010101
1700,8,921,0.482948294298,13,2,0,4.46471226927
922,12,264,0.621212118859,7,1,0,4.39393939394
2700,12,982,0.391572455918,7,1,1,4.24032586558
488,11,245,0.546938773278,19,1,0,4.90204081633
671,11,247,0.526748969026,7,2,0,4.43724696356
1300,10,285,0.524647885477,6,2,0,4.64561403509
2200,10,284,0.528368792453,7,2,1,4.7323943662
1200,10,342,0.566037734069,13,1,0,4.6081871345
635,13,351,0.577639749759,2,1,0,4.5811965812
518,12,798,0.435279187265,2,3,1,3.98496240602
607,8,560,0.535648993536,17,1,1,5.04464285714
815,9,283,0.571428569388,5,1,1,4.35689045936
1800,10,730,0.472451789983,3,2,1,4.70273972603
2100,14,830,0.429835650531,12,1,1,4.58795180723
818,10,203,0.649746189595,2,2,1,4.5763546798
1800,13,350,0.600583088628,6,0,1,4.66571428571
841,8,333,0.621538459626,9,1,1,4.54954954955
899,13,302,0.610169489457,8,0,0,4.95364238411
560,12,781,0.417968749456,14,1,0,5.06914212548
1300,8,570,0.515044246876,14,2,0,4.61228070175
3200,10,471,0.524520254745,3,0,1,4.84925690021
2600,10,243,0.595833330851,3,1,2,4.7695473251
781,11,383,0.538243624538,3,2,0,4.2454308094
1100,15,296,0.555956676693,3,1,0,4.10810810811
594,10,282,0.498007966143,3,1,0,4.28014184397
824,13,564,0.512544801949,3,2,1,4.68971631206
1200,10,626,0.487999999219,5,1,0,4.93610223642
691,11,892,0.461275625898,5,1,1,4.67264573991
1500,12,266,0.616858235184,2,1,0,4.38345864662
831,12,420,0.496420046548,5,2,0,4.54285714286
4500,15,311,0.519855593791,10,3,1,4.52090032154
1300,9,264,0.626459141531,1,3,0,5.0303030303
1700,10,636,0.548489665265,15,2,0,4.72641509434
1200,10,236,0.594827583643,5,0,2,4.14830508475
811,9,559,0.503597121396,9,2,0,4.92665474061
1400,10,330,0.598765430251,6,2,0,4.88787878788
861,12,526,0.468085105478,6,3,1,4.36501901141
2500,8,1099,0.441095890008,8,1,1,4.40036396724
678,15,1077,0.398655138906,19,1,1,4.62116991643
808,11,1141,0.446376811163,1,1,0,4.40666082384
1800,8,183,0.692307688504,7,1,0,5.13661202186
934,12,493,0.538784065956,11,1,0,5.09330628803
1500,13,416,0.519417474467,7,1,1,4.63221153846
3200,11,815,0.455497381603,16,1,0,4.44417177914
606,9,214,0.66666666335,4,1,0,4.67757009346
1400,6,115,0.789473677285,7,0,2,4.62608695652
563,13,133,0.725190834159,1,0,0,4.39097744361
1000,11,146,0.760273967395,1,0,0,4.52739726027
22,7,147,0.650349645802,1,1,0,5.01360544218
1100,12,1042,0.496124030527,10,1,0,5.25335892514
1200,12,817,0.452229298787,12,2,0,4.73561811506
1800,8,149,0.687499995226,5,1,0,4.6711409396
903,15,236,0.644736839277,6,0,2,4.5
2700,16,243,0.539419084899,3,1,0,4.76543209877
772,13,600,0.53468697033,9,2,1,4.53833333333
1100,11,637,0.505654280282,18,1,0,5.06750392465
1100,13,582,0.449652776997,4,1,0,5.08591065292
787,10,590,0.506216695371,11,2,0,4.93898305085
1400,10,479,0.506637167021,6,3,1,4.76200417537
948,11,379,0.57712765804,7,1,2,4.56464379947
1400,7,338,0.585443036122,12,1,0,4.77514792899
937,10,303,0.611683846695,9,1,1,4.34323432343
1700,9,1210,0.365874363017,12,1,0,4.13966942149
1000,9,334,0.573573571851,7,1,1,4.11377245509
1700,12,211,0.669950735616,9,1,0,4.58293838863
1000,10,684,0.455621301101,3,2,0,4.72514619883
1900,10,366,0.470752087825,6,2,0,4.61475409836
1400,7,1049,0.456292026459,6,1,0,5.01715919924
2000,10,149,0.666666661939,5,2,0,4.98657718121
557,10,329,0.601880875856,4,1,0,4.89665653495
1800,14,345,0.494117645606,5,1,0,4.39130434783
762,9,671,0.519083968673,23,1,0,5.13412816692
754,10,900,0.476635513462,5,2,0,4.65555555556
1200,8,192,0.664921462487,2,0,1,5.04166666667
787,12,970,0.477178422742,11,1,0,4.2618556701
1100,13,128,0.769841263731,4,0,2,4.4765625
28,9,146,0.695999994432,1,1,0,4.31506849315
5200,11,140,0.649253726498,2,1,0,4.43571428571
1100,12,520,0.540918162593,12,2,0,4.48461538462
1800,12,480,0.51843817675,5,3,0,4.75416666667
1700,11,373,0.536986299899,6,0,0,4.72654155496
3500,13,849,0.475177304403,24,3,0,4.72202591284
827,11,622,0.515497552177,4,1,2,4.99356913183
1600,14,385,0.530026108277,10,0,1,4.4961038961
1500,8,792,0.484094051889,14,1,0,4.66666666667
1300,15,363,0.579387185016,6,0,1,4.75482093664
1300,11,298,0.597315434237,9,1,0,4.68120805369
813,8,552,0.567970203784,25,1,0,5.16123188406
1100,9,752,0.51175656914,19,2,0,5.00664893617
1200,9,325,0.557755773737,7,2,0,4.79384615385
2500,9,1053,0.441484300246,13,2,0,4.99050332384
790,12,656,0.514285713469,13,2,0,4.93445121951
1200,9,394,0.56692913237,17,1,1,5.22335025381
1400,12,710,0.47249647324,10,1,0,4.54507042254
1900,11,175,0.709302321458,7,1,0,4.66857142857
2200,12,255,0.573705176997,7,2,0,4.49019607843
4100,12,714,0.483594863789,13,3,0,5.04621848739
1400,10,582,0.537653238988,8,1,0,5.06013745704
1200,10,460,0.492273729598,8,1,0,4.85434782609
1500,13,372,0.527027025603,14,1,1,4.62634408602
1300,10,452,0.499999998889,2,1,0,4.96017699115
1400,10,651,0.493788819109,4,1,0,4.99385560676
3400,15,893,0.402730374968,17,1,0,4.79731243001
1100,10,283,0.566929131626,13,1,0,5.05300353357
2400,7,177,0.723529407509,2,1,0,4.74011299435
906,15,419,0.552763817707,8,1,0,4.70644391408
3300,13,932,0.451022604466,0,3,0,4.19206008584
2200,12,483,0.519540228691,7,1,0,4.60041407867
896,12,248,0.605809126117,6,1,0,5.20564516129
697,8,316,0.556291388886,2,1,0,4.71202531646
473,12,611,0.53064798506,15,3,1,5.07528641571
1800,12,253,0.664031617929,2,1,1,4.40316205534
511,10,238,0.675213672328,5,0,2,4.71428571429
1300,9,898,0.446308724333,5,2,1,4.66703786192
554,8,156,0.733766229002,4,1,1,5.21794871795
993,10,349,0.545977009925,6,0,1,4.18051575931
1200,9,392,0.583979326656,3,1,0,4.88010204082
3100,7,447,0.523809522622,8,1,0,4.81655480984
561,12,663,0.470679011619,18,2,1,4.89592760181
1900,13,219,0.61574073789,6,1,0,4.69406392694
3300,7,186,0.71111110716,5,0,0,4.75806451613
1300,11,1259,0.453451042975,12,1,0,4.49642573471
919,11,465,0.530837003236,6,1,0,4.88602150538
856,10,253,0.650205758641,7,0,2,4.92490118577
1500,12,263,0.596958172635,4,1,1,4.68060836502
1000,10,1065,0.435653002445,5,3,1,4.90328638498
962,12,191,0.672222218488,1,1,0,4.69633507853
1300,11,593,0.469642856304,3,3,0,4.6610455312
2400,8,326,0.548286602653,8,0,1,4.56441717791
1500,9,573,0.53321033112,21,1,0,5.19720767888
784,10,814,0.440993788272,14,1,0,5.14619164619
1100,11,805,0.461827283527,12,3,1,4.57639751553
902,11,958,0.471846846315,10,2,0,4.79540709812
2200,13,188,0.648809519948,6,1,0,4.51063829787
1700,15,863,0.394889662724,12,1,0,4.37659327926
1900,10,123,0.737704911986,4,0,1,4.47967479675
563,14,370,0.54495912658,1,1,1,4.71621621622
1100,13,1115,0.462375339563,4,3,1,4.85470852018
897,13,944,0.410138248375,7,1,0,4.73411016949
656,10,404,0.559701491145,6,2,0,5.04207920792
632,12,992,0.489690721145,10,1,0,4.70967741935
1200,12,237,0.553191487008,3,1,1,4.5864978903
2900,12,1285,0.381619937397,9,1,1,4.12607003891
5100,10,262,0.598455596145,2,2,2,4.56106870229
688,11,1387,0.387308533634,22,1,0,4.17519826965
913,10,708,0.539341916253,7,1,0,5.13983050847
2000,8,141,0.717391299149,1,2,0,4.68085106383
3600,9,406,0.517587938398,8,1,0,4.60098522167
2600,11,614,0.474832213968,8,1,1,4.9348534202
1300,8,449,0.552995390431,23,2,0,5.16703786192
1300,14,207,0.631840792876,2,1,0,4.81642512077
1900,9,382,0.621621619942,8,1,0,4.89005235602
1400,7,695,0.448175181827,11,1,0,4.8690647482
4100,13,241,0.573839660026,5,1,1,4.85477178423
918,12,207,0.60416666352,4,1,0,4.53623188406
4100,10,822,0.46173149252,19,1,1,4.78102189781
1600,10,289,0.595155707283,8,1,0,4.83737024221
2800,9,588,0.455035970405,11,1,0,4.36054421769
884,9,163,0.647798738064,3,3,1,4.61963190184
2700,10,380,0.582655824979,7,3,0,4.80526315789
1100,11,387,0.527415142226,7,1,0,4.92248062016
2600,9,157,0.682119200781,12,1,0,4.7898089172
1500,8,328,0.515432097175,7,1,1,4.52134146341
1000,10,737,0.440329217503,5,1,0,4.53867028494
1100,10,517,0.538160468614,12,1,1,4.63249516441
2100,15,284,0.601423485404,6,2,0,4.16197183099
805,8,843,0.469314078858,8,1,0,4.68327402135
1200,10,161,0.67080744925,6,2,0,4.36645962733
824,7,223,0.657657654695,1,1,0,4.86995515695
89,8,477,0.555075592754,9,1,1,4.92662473795
919,11,337,0.582822084102,8,0,1,4.67359050445
2800,10,277,0.5571955699,7,1,0,4.84476534296
1000,12,477,0.507494645594,12,1,0,4.85534591195
2300,11,575,0.512059368252,11,1,0,4.42608695652
1800,10,853,0.454216866923,8,3,0,4.90269636577
1400,10,422,0.511392403769,4,1,0,4.62796208531
1200,12,262,0.573122527379,6,1,0,4.58015267176
1700,9,886,0.457627118127,14,1,0,4.79458239278
78,13,665,0.462822457568,3,1,0,4.61954887218
1200,7,370,0.559782607175,6,1,0,4.65405405405
1200,11,445,0.537414964768,10,1,1,5.11685393258
850,12,606,0.482587063876,4,1,2,4.6798679868
1200,9,645,0.509374999204,1,1,0,4.66356589147
4800,14,440,0.542253519854,9,1,1,4.67954545455
4800,9,215,0.665071767153,6,1,1,4.77674418605
550,11,968,0.466737063921,21,1,2,5.08884297521
1600,15,698,0.436555890579,5,1,1,4.55444126074
726,8,563,0.528673834178,10,1,0,4.89342806394
601,13,461,0.519565216262,6,1,0,4.54446854664
529,11,629,0.508885298047,8,3,1,4.85373608903
1300,10,965,0.40818467953,12,3,0,4.48082901554
932,12,738,0.517808218469,10,3,0,5.12601626016
2400,9,297,0.549152540511,2,2,0,4.67003367003
775,9,763,0.449735449141,5,1,0,5.09567496723
1100,10,485,0.533472802231,4,3,0,5.14226804124
1000,9,179,0.719101119556,4,0,2,5.00558659218
1000,16,382,0.541420116741,9,0,2,4.49738219895
2200,12,444,0.518348622664,5,2,0,4.61936936937
1100,13,588,0.47478260787,12,2,0,4.59693877551
1400,8,958,0.439829605495,12,1,0,4.4133611691
1100,11,771,0.479892760751,3,2,0,4.47470817121
863,10,509,0.523138831945,8,1,1,5.22396856582
2100,10,242,0.544303795172,7,1,1,4.22314049587
908,8,281,0.611721609481,6,1,0,4.9359430605
1900,11,765,0.519946807819,11,3,1,4.66666666667
2400,12,421,0.529556648942,7,1,1,4.69121140143
4600,10,288,0.524999998125,5,3,0,4.61111111111
1100,12,1151,0.44045534112,8,1,0,4.62380538662
618,10,119,0.683760677917,9,0,1,4.10084033613
827,11,569,0.435100547651,7,2,0,4.62565905097
788,9,505,0.513944222084,8,1,0,4.69108910891
1100,9,434,0.574803148098,9,1,0,4.79032258065
4000,14,560,0.533333332317,15,1,1,4.55892857143
859,9,136,0.607407402908,1,0,0,4.93382352941
2200,7,1061,0.513282731961,8,1,2,4.71347785108
1700,11,918,0.456236323352,14,1,0,4.67973856209
941,12,266,0.601532564745,5,0,1,4.48120300752
1200,13,595,0.522413792203,23,1,0,5.00672268908
1700,10,793,0.383825416709,7,1,0,4.57755359395
405,9,844,0.486227544328,6,1,0,4.8317535545
2700,9,197,0.608465605246,5,3,0,4.65482233503
1100,9,257,0.635294115156,6,1,0,4.71595330739
1500,7,674,0.511591962115,10,1,0,4.99851632047
1100,15,592,0.484429064906,6,1,0,4.44594594595
1100,11,372,0.54619565069,6,0,1,4.79569892473
1200,11,271,0.519531247971,2,2,1,4.52029520295
618,10,453,0.543820223497,11,2,0,4.91832229581
1300,12,1078,0.470986459893,15,1,0,4.64100185529
707,13,112,0.774774767795,1,0,0,4.41071428571
701,11,173,0.693641614488,2,0,0,4.68786127168
1400,8,1010,0.458506223591,20,1,0,4.64851485149
1400,11,497,0.651639342927,9,1,1,4.80482897384
474,8,535,0.484732823502,5,1,1,4.03925233645
1700,9,420,0.573493974522,8,1,0,4.4619047619
981,10,425,0.553086418387,9,1,0,4.91529411765
3200,9,280,0.659498205522,19,1,0,4.91071428571
1000,11,275,0.676691726779,12,1,1,4.84363636364
983,6,166,0.713414629796,2,0,1,4.73493975904
1700,8,891,0.467796609641,14,1,0,4.86307519641
1400,8,831,0.499999999322,1,1,0,4.39831528279
1500,10,133,0.770992360527,2,0,2,4.42857142857
1000,13,377,0.560693639998,6,2,0,4.7374005305
839,9,327,0.514195581974,11,1,0,5.09174311927
1200,11,1005,0.402402402,2,1,0,4.36616915423
4600,16,555,0.574387946188,13,1,1,4.74954954955
3400,12,269,0.639405202084,7,1,1,4.87360594796
771,11,426,0.540865383315,11,1,0,5.28403755869
4700,11,264,0.630769228343,7,1,2,4.75
2000,12,198,0.615789470443,3,1,0,4.78787878788
899,10,420,0.561403507365,20,1,1,4.76904761905
1800,8,972,0.484688489457,7,1,1,4.35288065844
3000,15,257,0.523622045183,2,1,0,4.31128404669
854,12,339,0.565476188793,6,1,0,4.85840707965
1400,10,804,0.427096773642,5,3,0,4.83333333333
1400,6,365,0.522346367256,1,1,1,4.68493150685
1400,10,307,0.609836063574,4,0,1,4.72312703583
1600,14,306,0.583916081874,12,1,0,4.47712418301
934,11,1071,0.417293232691,12,1,0,4.73762838469
882,13,269,0.609665425243,2,0,1,4.6468401487
3300,11,1300,0.426791276926,18,3,0,5.04692307692
3900,13,167,0.660606056602,2,3,1,4.82634730539
1400,10,642,0.539325841831,10,1,0,4.68691588785
1300,12,490,0.512396693156,13,1,1,4.64489795918
1900,10,291,0.627177698163,7,1,1,4.64261168385
532,9,246,0.604255316578,10,1,0,4.80081300813
698,13,275,0.591240873755,6,3,2,4.42545454545
497,8,647,0.541471047666,5,1,0,5.10355486862
1800,11,324,0.557324838989,8,1,0,4.14814814815
3500,12,157,0.686666662089,5,0,1,4.57961783439
477,15,199,0.632653057997,1,0,1,4.31155778894
684,11,518,0.49999999902,9,1,1,4.37258687259
698,13,98,0.747368413186,5,0,2,4.41836734694
728,14,268,0.597014923145,9,0,1,4.43656716418
1000,13,208,0.640394085515,6,1,0,4.65865384615
1100,15,565,0.509057970092,2,1,0,4.18407079646
1300,10,311,0.596721309519,10,1,1,5.11897106109
3200,14,808,0.495327102142,23,0,1,4.2202970297
1200,11,505,0.490445858831,7,0,1,4.49702970297
1800,8,550,0.517495394995,15,1,0,5.10727272727
1200,14,777,0.467914437877,7,1,0,4.74517374517
710,11,434,0.537558684184,13,1,1,4.46543778802
